學年度,學校類別,學校代碼,學校名稱,等級別,原住民在學數,全體在學數,原住民佔比
111,大專校院,3002,臺北市立大學,五專,0,,
111,大專校院,3002,臺北市立大學,博士班,1,211.0,0.00474
111,大專校院,3002,臺北市立大學,學士班,305,5287.0,0.05769
111,大專校院,3002,臺北市立大學,碩士班,49,2533.0,0.01934
111,空大及進修學校,3A01,高雄市立空中大學,二專,0,,
111,空大及進修學校,3A01,高雄市立空中大學,五專,0,,
111,空大及進修學校,3A01,高雄市立空中大學,博士班,0,,
111,空大及進修學校,3A01,高雄市立空中大學,學士班,180,,
111,空大及進修學校,3A01,高雄市立空中大學,碩士班,0,,
112,大專校院,0001,國立政治大學,二專,0,,
112,大專校院,0001,國立政治大學,五專,0,,
112,大專校院,0001,國立政治大學,博士班,5,921.0,0.00543
112,大專校院,0001,國立政治大學,學士班,154,9763.0,0.01577
112,大專校院,0001,國立政治大學,碩士班,49,6134.0,0.00799
112,大專校院,0002,國立清華大學,二專,0,,
112,大專校院,0002,國立清華大學,五專,0,,
112,大專校院,0002,國立清華大學,博士班,12,1636.0,0.00733
112,大專校院,0002,國立清華大學,學士班,78,9275.0,0.00841
112,大專校院,0002,國立清華大學,碩士班,67,7280.0,0.0092
112,大專校院,0003,國立臺灣大學,二專,0,,
112,大專校院,0003,國立臺灣大學,五專,0,,
112,大專校院,0003,國立臺灣大學,博士班,12,3654.0,0.00328
112,大專校院,0003,國立臺灣大學,學士班,270,17323.0,0.01559
112,大專校院,0003,國立臺灣大學,碩士班,43,12905.0,0.00333
112,大專校院,0004,國立臺灣師範大學,二專,0,,
112,大專校院,0004,國立臺灣師範大學,五專,0,,
112,大專校院,0004,國立臺灣師範大學,博士班,19,1337.0,0.01421
112,大專校院,0004,國立臺灣師範大學,學士班,196,8503.0,0.02305
112,大專校院,0004,國立臺灣師範大學,碩士班,70,6656.0,0.01052
112,大專校院,0005,國立成功大學,二專,0,,
112,大專校院,0005,國立成功大學,五專,0,,
112,大專校院,0005,國立成功大學,博士班,8,1888.0,0.00424
112,大專校院,0005,國立成功大學,學士班,170,12159.0,0.01398
112,大專校院,0005,國立成功大學,碩士班,35,9035.0,0.00387
112,大專校院,0006,國立中興大學,二專,0,,
112,大專校院,0006,國立中興大學,五專,0,,
112,大專校院,0006,國立中興大學,博士班,3,1000.0,0.003
112,大專校院,0006,國立中興大學,學士班,154,9006.0,0.0171
112,大專校院,0006,國立中興大學,碩士班,7,5591.0,0.00125
112,大專校院,0007,國立陽明交通大學,二專,0,,
112,大專校院,0007,國立陽明交通大學,五專,0,,
112,大專校院,0007,國立陽明交通大學,博士班,11,2604.0,0.00422
112,大專校院,0007,國立陽明交通大學,學士班,72,8612.0,0.00836
112,大專校院,0007,國立陽明交通大學,碩士班,25,10212.0,0.00245
112,大專校院,0008,國立中央大學,二專,0,,
112,大專校院,0008,國立中央大學,五專,0,,
112,大專校院,0008,國立中央大學,博士班,2,937.0,0.00213
112,大專校院,0008,國立中央大學,學士班,58,6274.0,0.00924
112,大專校院,0008,國立中央大學,碩士班,21,5286.0,0.00397
112,大專校院,0009,國立中山大學,二專,0,,
112,大專校院,0009,國立中山大學,五專,0,,
112,大專校院,0009,國立中山大學,博士班,0,839.0,0.0
112,大專校院,0009,國立中山大學,學士班,36,5040.0,0.00714
112,大專校院,0009,國立中山大學,碩士班,42,4467.0,0.0094
112,大專校院,0012,國立臺灣海洋大學,二專,0,,
112,大專校院,0012,國立臺灣海洋大學,五專,0,,
112,大專校院,0012,國立臺灣海洋大學,博士班,4,327.0,0.01223
112,大專校院,0012,國立臺灣海洋大學,學士班,110,6662.0,0.01651
112,大專校院,0012,國立臺灣海洋大學,碩士班,13,2225.0,0.00584
112,大專校院,0013,國立中正大學,二專,0,,
112,大專校院,0013,國立中正大學,五專,0,,
112,大專校院,0013,國立中正大學,博士班,4,537.0,0.00745
112,大專校院,0013,國立中正大學,學士班,99,6653.0,0.01488
112,大專校院,0013,國立中正大學,碩士班,29,4350.0,0.00667
112,大專校院,0014,國立高雄師範大學,二專,0,,
112,大專校院,0014,國立高雄師範大學,五專,0,,
112,大專校院,0014,國立高雄師範大學,博士班,11,422.0,0.02607
112,大專校院,0014,國立高雄師範大學,學士班,478,3988.0,0.11986
112,大專校院,0014,國立高雄師範大學,碩士班,79,2986.0,0.02646
112,大專校院,0015,國立彰化師範大學,二專,0,,
112,大專校院,0015,國立彰化師範大學,五專,0,,
112,大專校院,0015,國立彰化師範大學,博士班,1,475.0,0.00211
112,大專校院,0015,國立彰化師範大學,學士班,149,5044.0,0.02954
112,大專校院,0015,國立彰化師範大學,碩士班,31,3092.0,0.01003
112,大專校院,0017,國立臺北大學,二專,0,,
112,大專校院,0017,國立臺北大學,五專,0,,
112,大專校院,0017,國立臺北大學,博士班,1,195.0,0.00513
112,大專校院,0017,國立臺北大學,學士班,141,7874.0,0.01791
112,大專校院,0017,國立臺北大學,碩士班,15,2136.0,0.00702
112,大專校院,0018,國立嘉義大學,二專,0,,
112,大專校院,0018,國立嘉義大學,五專,0,,
112,大專校院,0018,國立嘉義大學,博士班,1,184.0,0.00543
112,大專校院,0018,國立嘉義大學,學士班,153,9218.0,0.0166
112,大專校院,0018,國立嘉義大學,碩士班,32,2180.0,0.01468
112,大專校院,0019,國立高雄大學,二專,0,,
112,大專校院,0019,國立高雄大學,五專,0,,
112,大專校院,0019,國立高雄大學,博士班,0,31.0,0.0
112,大專校院,0019,國立高雄大學,學士班,100,4840.0,0.02066
112,大專校院,0019,國立高雄大學,碩士班,6,1274.0,0.00471
112,大專校院,0020,國立東華大學,二專,0,,
112,大專校院,0020,國立東華大學,五專,0,,
112,大專校院,0020,國立東華大學,博士班,31,412.0,0.07524
112,大專校院,0020,國立東華大學,學士班,609,7975.0,0.07636
112,大專校院,0020,國立東華大學,碩士班,222,1963.0,0.11309
112,大專校院,0021,國立暨南國際大學,二專,0,,
112,大專校院,0021,國立暨南國際大學,五專,0,,
112,大專校院,0021,國立暨南國際大學,博士班,9,346.0,0.02601
112,大專校院,0021,國立暨南國際大學,學士班,254,4802.0,0.05289
112,大專校院,0021,國立暨南國際大學,碩士班,41,1408.0,0.02912
112,大專校院,0022,國立臺灣科技大學,二專,0,,
112,大專校院,0022,國立臺灣科技大學,五專,0,,
112,大專校院,0022,國立臺灣科技大學,博士班,5,1084.0,0.00461
112,大專校院,0022,國立臺灣科技大學,學士班,88,5593.0,0.01573
112,大專校院,0022,國立臺灣科技大學,碩士班,24,4995.0,0.0048
112,大專校院,0023,國立雲林科技大學,二專,0,,
112,大專校院,0023,國立雲林科技大學,五專,0,,
112,大專校院,0023,國立雲林科技大學,博士班,2,425.0,0.00471
112,大專校院,0023,國立雲林科技大學,學士班,99,6969.0,0.01421
112,大專校院,0023,國立雲林科技大學,碩士班,14,2944.0,0.00476
112,大專校院,0024,國立屏東科技大學,二專,0,,
112,大專校院,0024,國立屏東科技大學,五專,0,,
112,大專校院,0024,國立屏東科技大學,博士班,4,245.0,0.01633
112,大專校院,0024,國立屏東科技大學,學士班,170,8776.0,0.01937
112,大專校院,0024,國立屏東科技大學,碩士班,34,1373.0,0.02476
112,大專校院,0025,國立臺北科技大學,二專,0,,
112,大專校院,0025,國立臺北科技大學,五專,5,153.0,0.03268
112,大專校院,0025,國立臺北科技大學,博士班,2,754.0,0.00265
112,大專校院,0025,國立臺北科技大學,學士班,89,7590.0,0.01173
112,大專校院,0025,國立臺北科技大學,碩士班,16,5162.0,0.0031
112,大專校院,0028,國立臺北藝術大學,二專,0,,
112,大專校院,0028,國立臺北藝術大學,五專,0,83.0,0.0
112,大專校院,0028,國立臺北藝術大學,博士班,3,118.0,0.02542
112,大專校院,0028,國立臺北藝術大學,學士班,54,1797.0,0.03005
112,大專校院,0028,國立臺北藝術大學,碩士班,20,1215.0,0.01646
112,大專校院,0029,國立臺灣藝術大學,二專,0,,
112,大專校院,0029,國立臺灣藝術大學,五專,0,,
112,大專校院,0029,國立臺灣藝術大學,博士班,1,158.0,0.00633
112,大專校院,0029,國立臺灣藝術大學,學士班,113,4251.0,0.02658
112,大專校院,0029,國立臺灣藝術大學,碩士班,15,1183.0,0.01268
112,大專校院,0030,國立臺東大學,二專,0,,
112,大專校院,0030,國立臺東大學,五專,0,,
112,大專校院,0030,國立臺東大學,博士班,6,50.0,0.12
112,大專校院,0030,國立臺東大學,學士班,554,4036.0,0.13726
112,大專校院,0030,國立臺東大學,碩士班,159,1035.0,0.15362
112,大專校院,0031,國立宜蘭大學,二專,0,,
112,大專校院,0031,國立宜蘭大學,五專,0,,
112,大專校院,0031,國立宜蘭大學,博士班,1,16.0,0.0625
112,大專校院,0031,國立宜蘭大學,學士班,172,4859.0,0.0354
112,大專校院,0031,國立宜蘭大學,碩士班,19,717.0,0.0265
112,大專校院,0032,國立聯合大學,二專,0,,
112,大專校院,0032,國立聯合大學,五專,0,,
112,大專校院,0032,國立聯合大學,博士班,0,21.0,0.0
112,大專校院,0032,國立聯合大學,學士班,112,7199.0,0.01556
112,大專校院,0032,國立聯合大學,碩士班,3,491.0,0.00611
112,大專校院,0033,國立虎尾科技大學,二專,0,78.0,0.0
112,大專校院,0033,國立虎尾科技大學,五專,2,358.0,0.00559
112,大專校院,0033,國立虎尾科技大學,博士班,0,53.0,0.0
112,大專校院,0033,國立虎尾科技大學,學士班,133,9966.0,0.01335
112,大專校院,0033,國立虎尾科技大學,碩士班,3,1238.0,0.00242
112,大專校院,0035,國立臺南藝術大學,二專,0,,
112,大專校院,0035,國立臺南藝術大學,五專,0,162.0,0.0
112,大專校院,0035,國立臺南藝術大學,博士班,2,67.0,0.02985
112,大專校院,0035,國立臺南藝術大學,學士班,42,802.0,0.05237
112,大專校院,0035,國立臺南藝術大學,碩士班,10,607.0,0.01647
112,大專校院,0036,國立臺南大學,二專,0,,
112,大專校院,0036,國立臺南大學,五專,0,,
112,大專校院,0036,國立臺南大學,博士班,2,141.0,0.01418
112,大專校院,0036,國立臺南大學,學士班,72,4151.0,0.01735
112,大專校院,0036,國立臺南大學,碩士班,10,1669.0,0.00599
112,大專校院,0037,國立臺北教育大學,二專,0,,
112,大專校院,0037,國立臺北教育大學,五專,0,,
112,大專校院,0037,國立臺北教育大學,博士班,4,138.0,0.02899
112,大專校院,0037,國立臺北教育大學,學士班,114,3352.0,0.03401
112,大專校院,0037,國立臺北教育大學,碩士班,46,2605.0,0.01766
112,大專校院,0039,國立臺中教育大學,二專,0,,
112,大專校院,0039,國立臺中教育大學,五專,0,,
112,大專校院,0039,國立臺中教育大學,博士班,5,108.0,0.0463
112,大專校院,0039,國立臺中教育大學,學士班,78,3283.0,0.02376
112,大專校院,0039,國立臺中教育大學,碩士班,105,1699.0,0.0618
112,大專校院,0042,國立澎湖科技大學,二專,0,,
112,大專校院,0042,國立澎湖科技大學,五專,0,106.0,0.0
112,大專校院,0042,國立澎湖科技大學,博士班,0,,
112,大專校院,0042,國立澎湖科技大學,學士班,16,2485.0,0.00644
112,大專校院,0042,國立澎湖科技大學,碩士班,1,111.0,0.00901
112,大專校院,0043,國立勤益科技大學,二專,5,241.0,0.02075
112,大專校院,0043,國立勤益科技大學,五專,0,,
112,大專校院,0043,國立勤益科技大學,博士班,0,63.0,0.0
112,大專校院,0043,國立勤益科技大學,學士班,105,11283.0,0.00931
112,大專校院,0043,國立勤益科技大學,碩士班,0,1016.0,0.0
112,大專校院,0044,國立體育大學,二專,0,,
112,大專校院,0044,國立體育大學,五專,0,,
112,大專校院,0044,國立體育大學,博士班,2,139.0,0.01439
112,大專校院,0044,國立體育大學,學士班,427,2012.0,0.21223
112,大專校院,0044,國立體育大學,碩士班,29,608.0,0.0477
112,大專校院,0046,國立臺北護理健康大學,二專,0,,
112,大專校院,0046,國立臺北護理健康大學,五專,0,,
112,大專校院,0046,國立臺北護理健康大學,博士班,0,79.0,0.0
112,大專校院,0046,國立臺北護理健康大學,學士班,99,4436.0,0.02232
112,大專校院,0046,國立臺北護理健康大學,碩士班,15,760.0,0.01974
112,大專校院,0047,國立高雄餐旅大學,二專,0,,
112,大專校院,0047,國立高雄餐旅大學,五專,10,251.0,0.03984
112,大專校院,0047,國立高雄餐旅大學,博士班,0,37.0,0.0
112,大專校院,0047,國立高雄餐旅大學,學士班,81,3864.0,0.02096
112,大專校院,0047,國立高雄餐旅大學,碩士班,0,151.0,0.0
112,大專校院,0048,國立金門大學,二專,0,,
112,大專校院,0048,國立金門大學,五專,0,,
112,大專校院,0048,國立金門大學,博士班,0,4.0,0.0
112,大專校院,0048,國立金門大學,學士班,65,3744.0,0.01736
112,大專校院,0048,國立金門大學,碩士班,2,302.0,0.00662
112,大專校院,0049,國立臺灣體育運動大學,二專,0,,
112,大專校院,0049,國立臺灣體育運動大學,五專,0,,
112,大專校院,0049,國立臺灣體育運動大學,博士班,2,19.0,0.10526
112,大專校院,0049,國立臺灣體育運動大學,學士班,212,2704.0,0.0784
112,大專校院,0049,國立臺灣體育運動大學,碩士班,28,426.0,0.06573
112,大專校院,0050,國立臺中科技大學,二專,13,805.0,0.01615
112,大專校院,0050,國立臺中科技大學,五專,67,3704.0,0.01809
112,大專校院,0050,國立臺中科技大學,博士班,0,5.0,0.0
112,大專校院,0050,國立臺中科技大學,學士班,216,10774.0,0.02005
112,大專校院,0050,國立臺中科技大學,碩士班,6,701.0,0.00856
112,大專校院,0051,國立臺北商業大學,二專,5,138.0,0.03623
112,大專校院,0051,國立臺北商業大學,五專,23,1745.0,0.01318
112,大專校院,0051,國立臺北商業大學,博士班,0,10.0,0.0
112,大專校院,0051,國立臺北商業大學,學士班,95,4651.0,0.02043
112,大專校院,0051,國立臺北商業大學,碩士班,0,455.0,0.0
112,大專校院,0052,國立屏東大學,二專,0,,
112,大專校院,0052,國立屏東大學,五專,0,,
112,大專校院,0052,國立屏東大學,博士班,6,46.0,0.13043
112,大專校院,0052,國立屏東大學,學士班,362,7196.0,0.05031
112,大專校院,0052,國立屏東大學,碩士班,107,1617.0,0.06617
112,大專校院,0053,國立高雄科技大學,二專,0,,
112,大專校院,0053,國立高雄科技大學,五專,15,874.0,0.01716
112,大專校院,0053,國立高雄科技大學,博士班,0,564.0,0.0
112,大專校院,0053,國立高雄科技大學,學士班,191,21794.0,0.00876
112,大專校院,0053,國立高雄科技大學,碩士班,3,4551.0,0.00066
112,大專校院,0144,國立臺灣戲曲學院,二專,0,,
112,大專校院,0144,國立臺灣戲曲學院,五專,0,,
112,大專校院,0144,國立臺灣戲曲學院,博士班,0,,
112,大專校院,0144,國立臺灣戲曲學院,學士班,10,501.0,0.01996
112,大專校院,0144,國立臺灣戲曲學院,碩士班,0,,
112,大專校院,0221,國立臺南護理專科學校,二專,2,105.0,0.01905
112,大專校院,0221,國立臺南護理專科學校,五專,148,1878.0,0.07881
112,大專校院,0221,國立臺南護理專科學校,博士班,0,,
112,大專校院,0221,國立臺南護理專科學校,學士班,0,,
112,大專校院,0221,國立臺南護理專科學校,碩士班,0,,
112,大專校院,0222,國立臺東專科學校,二專,48,499.0,0.09619
112,大專校院,0222,國立臺東專科學校,五專,43,187.0,0.22995
112,大專校院,0222,國立臺東專科學校,博士班,0,,
112,大專校院,0222,國立臺東專科學校,學士班,0,,
112,大專校院,0222,國立臺東專科學校,碩士班,0,,
112,空大及進修學校,0A01,國立空中大學,二專,317,,
112,空大及進修學校,0A01,國立空中大學,五專,0,,
112,空大及進修學校,0A01,國立空中大學,博士班,0,,
112,空大及進修學校,0A01,國立空中大學,學士班,790,,
112,空大及進修學校,0A01,國立空中大學,碩士班,0,,
112,空大及進修學校,0A13,國立高雄科技大學附設進修學院,二專,0,,
112,空大及進修學校,0A13,國立高雄科技大學附設進修學院,五專,0,,
112,空大及進修學校,0A13,國立高雄科技大學附設進修學院,博士班,0,,
112,空大及進修學校,0A13,國立高雄科技大學附設進修學院,學士班,6,,
112,空大及進修學校,0A13,國立高雄科技大學附設進修學院,碩士班,0,,
